                  * c:\users\hp\esim-workspace\opamp\opamp.cir
                  Transient Analysis  Thu Apr 04 11:15:24  2024
--------------------------------------------------------------------------------
Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
70	1.290266e-03	5.003152e-09	-4.61309e-02	-1.58704e-03	
71	1.298452e-03	5.833907e-09	-4.61344e-02	-1.58695e-03	
72	1.307809e-03	2.650825e-09	-4.61380e-02	-1.58686e-03	
73	1.316343e-03	-2.21106e-09	-4.61418e-02	-1.58677e-03	
74	1.324420e-03	-5.75211e-09	-4.61448e-02	-1.58669e-03	
75	1.333075e-03	-6.10794e-09	-4.61488e-02	-1.58660e-03	
76	1.341568e-03	-2.83858e-09	-4.61517e-02	-1.58652e-03	
77	1.350072e-03	2.024703e-09	-4.61558e-02	-1.58642e-03	
78	1.357961e-03	5.369236e-09	-4.61584e-02	-1.58635e-03	
79	1.366389e-03	5.602449e-09	-4.61625e-02	-1.58626e-03	
80	1.374805e-03	2.320060e-09	-4.61653e-02	-1.58618e-03	
81	1.383227e-03	-2.50234e-09	-4.61694e-02	-1.58609e-03	
82	1.391455e-03	-5.91714e-09	-4.61720e-02	-1.58601e-03	
83	1.400090e-03	-5.96084e-09	-4.61762e-02	-1.58592e-03	
84	1.408503e-03	-2.51304e-09	-4.61789e-02	-1.58584e-03	
85	1.416994e-03	2.344799e-09	-4.61831e-02	-1.58575e-03	
86	1.425063e-03	5.551056e-09	-4.61856e-02	-1.58568e-03	
87	1.433526e-03	5.438153e-09	-4.61897e-02	-1.58559e-03	
88	1.441860e-03	1.947312e-09	-4.61924e-02	-1.58551e-03	
89	1.450384e-03	-2.92153e-09	-4.61965e-02	-1.58542e-03	
90	1.459438e-03	-6.21298e-09	-4.61995e-02	-1.58533e-03	
91	1.467904e-03	-5.59267e-09	-4.62036e-02	-1.58524e-03	
92	1.476102e-03	-1.84741e-09	-4.62062e-02	-1.58517e-03	
93	1.484837e-03	3.075438e-09	-4.62103e-02	-1.58508e-03	
94	1.493589e-03	5.886085e-09	-4.62133e-02	-1.58499e-03	
95	1.502072e-03	4.852551e-09	-4.62172e-02	-1.58491e-03	
96	1.510411e-03	7.998863e-10	-4.62200e-02	-1.58483e-03	
97	1.519238e-03	-4.06231e-09	-4.62240e-02	-1.58474e-03	
98	1.527834e-03	-6.40881e-09	-4.62270e-02	-1.58466e-03	
99	1.536879e-03	-4.73765e-09	-4.62310e-02	-1.58456e-03	
100	1.546100e-03	9.353159e-11	-4.62342e-02	-1.58448e-03	
101	1.554879e-03	4.563646e-09	-4.62381e-02	-1.58439e-03	
102	1.563410e-03	5.960669e-09	-4.62411e-02	-1.58431e-03	
103	1.572431e-03	3.348532e-09	-4.62450e-02	-1.58421e-03	
104	1.581257e-03	-1.57481e-09	-4.62482e-02	-1.58413e-03	
105	1.589406e-03	-5.42579e-09	-4.62517e-02	-1.58405e-03	
106	1.597920e-03	-6.26751e-09	-4.62547e-02	-1.58397e-03	
107	1.607437e-03	-2.93819e-09	-4.62587e-02	-1.58387e-03	
108	1.616029e-03	1.964325e-09	-4.62619e-02	-1.58380e-03	
109	1.623861e-03	5.340573e-09	-4.62652e-02	-1.58371e-03	
110	1.632338e-03	5.660612e-09	-4.62682e-02	-1.58364e-03	
111	1.640795e-03	2.413940e-09	-4.62717e-02	-1.58355e-03	
112	1.649262e-03	-2.42889e-09	-4.62749e-02	-1.58347e-03	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	1.657440e-03	-5.86029e-09	-4.62782e-02	-1.58339e-03	
114	1.666073e-03	-5.96667e-09	-4.62814e-02	-1.58331e-03	
115	1.674490e-03	-2.56067e-09	-4.62848e-02	-1.58323e-03	
116	1.682959e-03	2.287542e-09	-4.62880e-02	-1.58315e-03	
117	1.691006e-03	5.537140e-09	-4.62912e-02	-1.58307e-03	
118	1.699464e-03	5.503535e-09	-4.62943e-02	-1.58299e-03	
119	1.707830e-03	2.051861e-09	-4.62976e-02	-1.58291e-03	
120	1.716312e-03	-2.79974e-09	-4.63008e-02	-1.58283e-03	
121	1.725423e-03	-6.16789e-09	-4.63044e-02	-1.58274e-03	
122	1.733817e-03	-5.62770e-09	-4.63076e-02	-1.58267e-03	
123	1.742016e-03	-1.93694e-09	-4.63107e-02	-1.58258e-03	
124	1.750704e-03	2.977486e-09	-4.63140e-02	-1.58251e-03	
125	1.759492e-03	5.884878e-09	-4.63174e-02	-1.58242e-03	
126	1.767932e-03	4.957598e-09	-4.63206e-02	-1.58234e-03	
127	1.776211e-03	9.960580e-10	-4.63237e-02	-1.58226e-03	
128	1.785015e-03	-3.88992e-09	-4.63271e-02	-1.58218e-03	
129	1.793643e-03	-6.36836e-09	-4.63304e-02	-1.58210e-03	
130	1.802608e-03	-4.85970e-09	-4.63337e-02	-1.58202e-03	
131	1.811920e-03	-5.18168e-11	-4.63372e-02	-1.58193e-03	
132	1.820597e-03	4.441285e-09	-4.63405e-02	-1.58185e-03	
133	1.829213e-03	5.999622e-09	-4.63437e-02	-1.58176e-03	
134	1.838130e-03	3.555615e-09	-4.63471e-02	-1.58169e-03	
135	1.847017e-03	-1.35981e-09	-4.63504e-02	-1.58160e-03	
136	1.855169e-03	-5.29513e-09	-4.63535e-02	-1.58153e-03	
137	1.863625e-03	-6.29364e-09	-4.63566e-02	-1.58145e-03	
138	1.873082e-03	-3.14562e-09	-4.63601e-02	-1.58136e-03	
139	1.881725e-03	1.767662e-09	-4.63634e-02	-1.58128e-03	
140	1.889610e-03	5.267663e-09	-4.63663e-02	-1.58121e-03	
141	1.898031e-03	5.753292e-09	-4.63694e-02	-1.58113e-03	
142	1.906508e-03	2.633485e-09	-4.63725e-02	-1.58106e-03	
143	1.914998e-03	-2.21223e-09	-4.63757e-02	-1.58097e-03	
144	1.923056e-03	-5.72077e-09	-4.63786e-02	-1.58090e-03	
145	1.931668e-03	-6.04708e-09	-4.63818e-02	-1.58082e-03	
146	1.940151e-03	-2.76870e-09	-4.63849e-02	-1.58075e-03	
147	1.948643e-03	2.088755e-09	-4.63880e-02	-1.58067e-03	
148	1.956577e-03	5.436809e-09	-4.63909e-02	-1.58060e-03	
149	1.965029e-03	5.635900e-09	-4.63940e-02	-1.58052e-03	
150	1.973437e-03	2.328661e-09	-4.63971e-02	-1.58045e-03	
151	1.981849e-03	-2.48997e-09	-4.64001e-02	-1.58037e-03	
152	1.990065e-03	-5.88106e-09	-4.64031e-02	-1.58030e-03	
153	1.998677e-03	-5.90258e-09	-4.64062e-02	-1.58022e-03	
154	2.007083e-03	-2.44655e-09	-4.64092e-02	-1.58014e-03	
155	2.015578e-03	2.412323e-09	-4.64123e-02	-1.58006e-03	
156	2.023692e-03	5.616024e-09	-4.64152e-02	-1.58000e-03	
157	2.032181e-03	5.462346e-09	-4.64183e-02	-1.57992e-03	
158	2.040506e-03	1.945152e-09	-4.64213e-02	-1.57985e-03	
159	2.049055e-03	-2.93345e-09	-4.64243e-02	-1.57977e-03	
160	2.058083e-03	-6.17951e-09	-4.64275e-02	-1.57969e-03	
161	2.066547e-03	-5.51863e-09	-4.64306e-02	-1.57961e-03	
162	2.074734e-03	-1.75530e-09	-4.64335e-02	-1.57954e-03	
163	2.083488e-03	3.169858e-09	-4.64366e-02	-1.57946e-03	
164	2.092217e-03	5.940817e-09	-4.64397e-02	-1.57939e-03	
165	2.100761e-03	4.854433e-09	-4.64427e-02	-1.57931e-03	
166	2.109140e-03	7.495547e-10	-4.64456e-02	-1.57924e-03	
167	2.117983e-03	-4.09911e-09	-4.64488e-02	-1.57916e-03	
168	2.126569e-03	-6.37150e-09	-4.64517e-02	-1.57909e-03	
169	2.135614e-03	-4.62225e-09	-4.64549e-02	-1.57901e-03	
170	2.144799e-03	2.209608e-10	-4.64581e-02	-1.57893e-03	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	2.153618e-03	4.674002e-09	-4.64612e-02	-1.57885e-03	
172	2.162109e-03	5.995862e-09	-4.64641e-02	-1.57878e-03	
173	2.171219e-03	3.287470e-09	-4.64673e-02	-1.57870e-03	
174	2.180009e-03	-1.63679e-09	-4.64703e-02	-1.57863e-03	
